Billing Cycle,Enterprise Project,Enterprise Project ID,PayerAccount Name,Account Name,Service Type Code,Service Type,Resource Type Code,Resource Type,Product ID,Billing Mode,Bill Type,Resource ID,Resource Name,Resource Tag,SKU Code,Resource Specifications,Region Code,Region,AZ,Usage Type Code,Usage Type,Unit Price (USD),Unit,Usage,Usage Unit,Package Usage,Usage Type in Reserved Instances,List Price (USD),Discount (USD),Amount (USD),Cash Payment (USD),Cash Coupon Used (USD),Flexi-Purchase Coupon Used (USD),Monthly Settlement (USD),Written Off (USD),Order No./Transaction No.,Start Time,End Time,Spot Instance,Sub-resource ID,Sub-resource Name,Sub-resource Product Type,Sub-resource Product,Discount Type,Discount Subtype,Total Usage (Pricing Unit),Usage Unit (for Pricing),Package Usage (Pricing Unit),Usage in Reserved Instances (Pricing Unit),Conversion Factor,Combined Order No.,Amount Deducted from Savings Plan (USD),Savings Plan,Savings Plan Discount,Payment Option,Hourly Commitment (USD)
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","0d818e58-fe74-4135-8f10-6fa3c275fd93","TopupAPI_20251102.002",--,"private.image","private image|15.98003GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","0a81dc83-04f3-4a84-9b27-a91cea2213d3","TopupAPI_20250828-001",--,"private.image","private image|14.391739GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","06b0c71e-d101-4ed4-a033-82d8d06e01c8","Worker_20241107-001",--,"private.image","private image|22.964119GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","06777d51-47e4-4bd3-bef0-7fb1cfbf08cc","TopupAPI_20251124.001",--,"private.image","private image|16.111416GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","0286ed62-4386-4161-9884-fa3e53b2338a","TopupAPI_20251217.001",--,"private.image","private image|15.803246GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ims","Image Management Service","hws.resource.type.ims","Image Management Service","00301-52558-0--0","Pay-per-Use","Expenditure-use","023a4cee-c03b-4c8f-b1fe-70e96365e876","TopupAPI_20260120.004",--,"private.image","private image|15.690453GB","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.00","Dollar/GB/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.elb","Elastic Load Balance","hws.resource.type.elbv3","Dedicated Load balancer","OFFI677487115105853449","Pay-per-Use","Expenditure-use","0d49b050-d20f-41c7-9846-fd3ff812ee55","elb-database",--,"elbv3.basic.2az","Dedicated Load balancer 2 AZ|10PCS","ap-southeast-3","AP-Singapore",--,"l4_lcu_duration","l4_lcu_duration","0.0139","Dollar/PCS/Hour","2678400.000000","Second","0","0","103.416","0.00","103.416","0.00","0.00","0.00","103.416","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.elb","Elastic Load Balance","hws.resource.type.elbv3","Dedicated Load balancer","OFFI677487115105853449","Pay-per-Use","Expenditure-use","0d49b050-d20f-41c7-9846-fd3ff812ee55","elb-database",--,"elbv3.basic.2az","Dedicated Load balancer 2 AZ","ap-southeast-3","AP-Singapore",--,"instance_duration","instance_duration","0.00","Dollar/Hour","2678400.000000","Second","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.elb","Elastic Load Balance","hws.resource.type.elbv2","Shared Load Balancer","OFFI829915088327180288","Pay-per-Use","Expenditure-use","64def881-9e20-41a1-abcb-5f4cc3fe34ab","elb-topup-api",--,"elbv2.basic.default","Basic Loadbalancer","ap-southeast-3","AP-Singapore","AZ1","duration","Duration","0.053","Dollar/Hour","2678400.000000","Second","0","0","39.432","0.00","39.432","0.00","0.00","0.00","39.432","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-145103-0--0","Pay-per-Use","Expenditure-use","f5451ca6-619e-44ef-8e90-a42f7c215ff4","ecs-master-ssr",--,"s6.2xlarge.2.linux","Normal|s6.2xlarge.2|8vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.264","Dollar/Hour","2379333.000000","Second","0","0","174.48442","0.00","174.48442","0.00","0.00","0.00","174.48442","0.00",--,"03/04/2026 11:04:27 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"660.9258333333","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122037-0--0","Pay-per-Use","Expenditure-use","ea26c135-9768-41d8-8489-bd2f2b3027cd","as-config-topup-api_20260223-002-2B0GGXVC",--,"c6.xlarge.4.linux","General Computing Enhaced|c6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.228","Dollar/Hour","2.000000","Second","0","0","0.00012666","0.00","0.00012666","0.00","0.00","0.00","0.00012666","0.00",--,"03/05/2026 18:16:00 GMT+08:00","03/05/2026 18:16:02 GMT+08:00","N",--,--,--,--,--,--,"0.0005555555","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122037-0--0","Pay-per-Use","Expenditure-use","ea26c135-9768-41d8-8489-bd2f2b3027cd","as-config-topup-api_20260223-002-2B0GGXVC","_sys_as_managed:true;","c6.xlarge.4.linux","General Computing Enhaced|c6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.228","Dollar/Hour","411360.000000","Second","0","0","26.0528","0.00","26.0528","0.00","0.00","0.00","26.0528","0.00",--,"03/01/2026 00:00:00 GMT+08:00","03/05/2026 18:16:00 GMT+08:00","N",--,--,--,--,--,--,"114.2666666666","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122037-0--0","Pay-per-Use","Expenditure-use","da66da8a-9db6-4fdc-b375-6fc12167ea21","as-config-topup-api_20260311-001-GPYSQ94Z",--,"c6.xlarge.4.linux","General Computing Enhaced|c6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ5","Duration","Duration","0.228","Dollar/Hour","3.000000","Second","0","0","0.00018999","0.00","0.00018999","0.00","0.00","0.00","0.00018999","0.00",--,"03/13/2026 14:31:49 GMT+08:00","03/13/2026 17:31:02 GMT+08:00","N",--,--,--,--,--,--,"0.0008333333","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122037-0--0","Pay-per-Use","Expenditure-use","da66da8a-9db6-4fdc-b375-6fc12167ea21","as-config-topup-api_20260311-001-GPYSQ94Z","_sys_as_managed:true;","c6.xlarge.4.linux","General Computing Enhaced|c6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ5","Duration","Duration","0.228","Dollar/Hour","10750.000000","Second","0","0","0.68083333","0.00","0.68083333","0.00","0.00","0.00","0.68083333","0.00",--,"03/13/2026 14:31:50 GMT+08:00","03/13/2026 17:31:00 GMT+08:00","N",--,--,--,--,--,--,"2.9861111111","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122037-0--0","Pay-per-Use","Expenditure-use","d644fac0-d5a3-432c-8ea7-7fc9f5d94fcb","as-config-topup-api_20260223-002-001-GJAY5VXZ",--,"c6.xlarge.4.linux","General Computing Enhaced|c6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ5","Duration","Duration","0.228","Dollar/Hour","3.000000","Second","0","0","0.00018999","0.00","0.00018999","0.00","0.00","0.00","0.00018999","0.00",--,"03/05/2026 17:47:51 GMT+08:00","03/11/2026 14:26:22 GMT+08:00","N",--,--,--,--,--,--,"0.0008333333","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122037-0--0","Pay-per-Use","Expenditure-use","d644fac0-d5a3-432c-8ea7-7fc9f5d94fcb","as-config-topup-api_20260223-002-001-GJAY5VXZ","_sys_as_managed:true;","c6.xlarge.4.linux","General Computing Enhaced|c6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ5","Duration","Duration","0.228","Dollar/Hour","506308.000000","Second","0","0","32.06617332","0.00","32.06617332","0.00","0.00","0.00","32.06617332","0.00",--,"03/05/2026 17:47:52 GMT+08:00","03/11/2026 14:26:20 GMT+08:00","N",--,--,--,--,--,--,"140.6411111111","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-145110-0--0","Pay-per-Use","Expenditure-use","ca3b20df-a14b-42b2-9e5d-928685585470","master-topup-api",--,"s6.xlarge.4.linux","Normal|s6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ5","Duration","Duration","0.16","Dollar/Hour","2678400.000000","Second","0","0","119.04","0.00","119.04","0.00","0.00","0.00","119.04","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122037-0--0","Pay-per-Use","Expenditure-use","b0f2742c-a73a-4e42-9f3b-a948bd6b7e0e","as-config-topup-api_20260310-001-D8TFP7L1",--,"c6.xlarge.4.linux","General Computing Enhaced|c6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.228","Dollar/Hour","3.000000","Second","0","0","0.00018999","0.00","0.00018999","0.00","0.00","0.00","0.00018999","0.00",--,"03/11/2026 14:25:11 GMT+08:00","03/13/2026 14:33:02 GMT+08:00","N",--,--,--,--,--,--,"0.0008333333","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122037-0--0","Pay-per-Use","Expenditure-use","b0f2742c-a73a-4e42-9f3b-a948bd6b7e0e","as-config-topup-api_20260310-001-D8TFP7L1","_sys_as_managed:true;","c6.xlarge.4.linux","General Computing Enhaced|c6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.228","Dollar/Hour","173268.000000","Second","0","0","10.97364","0.00","10.97364","0.00","0.00","0.00","10.97364","0.00",--,"03/11/2026 14:25:12 GMT+08:00","03/13/2026 14:33:00 GMT+08:00","N",--,--,--,--,--,--,"48.13","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-52271-0--0","Pay-per-Use","Expenditure-use","a57d459d-abba-486f-9ba1-91c055f34a39","Development-Server",--,"s3.2xlarge.4.linux","General Computing|s3.2xlarge.4|8vCPUs|32GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.32","Dollar/Hour","2678400.000000","Second","0","0","238.08","0.00","238.08","0.00","0.00","0.00","238.08","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-52272-0--0","Pay-per-Use","Expenditure-use","6f746994-7f6d-4247-b090-8d75775fdbd6","WHITELIST-SERVER",--,"s3.xlarge.4.linux","General Computing|s3.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.16","Dollar/Hour","2678400.000000","Second","0","0","119.04","0.00","119.04","0.00","0.00","0.00","119.04","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122037-0--0","Pay-per-Use","Expenditure-use","6582c82d-4b53-4593-a03f-62be78a321de","as-config-topup-api_20260313-001-IX3MH77J",--,"c6.xlarge.4.linux","General Computing Enhaced|c6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.228","Dollar/Hour","2.000000","Second","0","0","0.00012666","0.00","0.00012666","0.00","0.00","0.00","0.00012666","0.00",--,"03/13/2026 17:29:53 GMT+08:00","03/13/2026 17:29:55 GMT+08:00","N",--,--,--,--,--,--,"0.0005555555","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122037-0--0","Pay-per-Use","Expenditure-use","6582c82d-4b53-4593-a03f-62be78a321de","as-config-topup-api_20260313-001-IX3MH77J","_sys_as_managed:true;","c6.xlarge.4.linux","General Computing Enhaced|c6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.228","Dollar/Hour","1578605.000000","Second","0","0","99.97831666","0.00","99.97831666","0.00","0.00","0.00","99.97831666","0.00",--,"03/13/2026 17:29:55 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"438.5013888888","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-145109-0--0","Pay-per-Use","Expenditure-use","639072ad-c4b1-4ef9-8b4a-013cf9f15b6a","platform",--,"s6.large.4.linux","Normal|s6.large.4|2vCPUs|8GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.08","Dollar/Hour","2678400.000000","Second","0","0","59.52","0.00","59.52","0.00","0.00","0.00","59.52","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-122029-0--0","Pay-per-Use","Expenditure-use","5cf613b1-8ce2-4998-b0a2-ec35897c8313","master-worker-w-scheduler",--,"c6.xlarge.2.linux","General Computing Enhaced|c6.xlarge.2|4vCPUs|8GB|linux","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.186","Dollar/Hour","2678400.000000","Second","0","0","138.384","0.00","138.384","0.00","0.00","0.00","138.384","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ec2","Elastic Cloud Server","hws.resource.type.vm","Cloud Host","00301-145110-0--0","Pay-per-Use","Expenditure-use","4937f3e7-f3b0-424a-b3d7-80148ea857b7","as-config-topup-api_20251002-001-1BMBTL88",--,"s6.xlarge.4.linux","Normal|s6.xlarge.4|4vCPUs|16GB|linux","ap-southeast-3","AP-Singapore","AZ5","Duration","Duration","0.16","Dollar/Hour","2678400.000000","Second","0","0","119.04","0.00","119.04","0.00","0.00","0.00","119.04","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-52078-0--0","Pay-per-Use","Expenditure-use","f21cb2d9-2d57-4d5f-bda3-ac3a239fb91b","as-config-topup-api_20260313-001-IX3MH77J",--,"SAS","High IO|100GB","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.00007","Dollar/GB/Hour","1578618.000000","Second","0","0","3.06953499","0.00","3.06953499","0.00","0.00","0.00","3.06953499","0.00",--,"03/13/2026 17:29:42 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"438.505","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-52078-0--0","Pay-per-Use","Expenditure-use","ed55cea9-b181-497c-baca-46b67f118edc","as-config-worker-store-20241030-001-NGW0CNQ7",--,"SAS","High IO|100GB","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.00007","Dollar/GB/Hour","2678400.000000","Second","0","0","5.208","0.00","5.208","0.00","0.00","0.00","5.208","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-163783-0--0","Pay-per-Use","Expenditure-use","e032c2b8-94ef-4826-aec1-0799833f1e57","Development-Server",--,"GPSSD","General Purpose SSD|1024GB","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.000157","Dollar/GB/Hour","2678400.000000","Second","0","0","119.611392","0.00","119.611392","0.00","0.00","0.00","119.611392","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-52078-0--0","Pay-per-Use","Expenditure-use","be35c28d-de0a-44d4-af61-c714f769a2f7","as-config-topup-api_20260311-001-GPYSQ94Z",--,"SAS","High IO|100GB","ap-southeast-3","AP-Singapore","AZ5","Duration","Duration","0.00007","Dollar/GB/Hour","10766.000000","Second","0","0","0.02093388","0.00","0.02093388","0.00","0.00","0.00","0.02093388","0.00",--,"03/13/2026 14:31:40 GMT+08:00","03/13/2026 17:31:06 GMT+08:00","N",--,--,--,--,--,--,"2.9905555555","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-52078-0--0","Pay-per-Use","Expenditure-use","72ba872f-ef85-4f5c-a760-e32ad9d4ff97","as-config-topup-api_20251002-001-1BMBTL88",--,"SAS","High IO|100GB","ap-southeast-3","AP-Singapore","AZ5","Duration","Duration","0.00007","Dollar/GB/Hour","2678400.000000","Second","0","0","5.208","0.00","5.208","0.00","0.00","0.00","5.208","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-52078-0--0","Pay-per-Use","Expenditure-use","72964a41-d545-4d36-a69c-336bc05aecfe","as-config-topup-api_20260223-002-2B0GGXVC",--,"SAS","High IO|100GB","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.00007","Dollar/GB/Hour","411365.000000","Second","0","0","0.79987638","0.00","0.79987638","0.00","0.00","0.00","0.79987638","0.00",--,"03/01/2026 00:00:00 GMT+08:00","03/05/2026 18:16:05 GMT+08:00","N",--,--,--,--,--,--,"114.2680555555","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-52078-0--0","Pay-per-Use","Expenditure-use","604cdc9b-809c-460d-a959-4301c44497cd","as-config-topup-api_20260223-002-001-GJAY5VXZ",--,"SAS","High IO|100GB","ap-southeast-3","AP-Singapore","AZ5","Duration","Duration","0.00007","Dollar/GB/Hour","506323.000000","Second","0","0","0.98451693","0.00","0.98451693","0.00","0.00","0.00","0.98451693","0.00",--,"03/05/2026 17:47:42 GMT+08:00","03/11/2026 14:26:25 GMT+08:00","N",--,--,--,--,--,--,"140.6452777777","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-52078-0--0","Pay-per-Use","Expenditure-use","2a78446f-7967-45cf-bf27-84a0fff5f23b","as-config-topup-api_20250121-002-205X2GP5",--,"SAS","High IO|100GB","ap-southeast-3","AP-Singapore","AZ5","Duration","Duration","0.00007","Dollar/GB/Hour","2678400.000000","Second","0","0","5.208","0.00","5.208","0.00","0.00","0.00","5.208","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-52078-0--0","Pay-per-Use","Expenditure-use","296117f7-3749-4299-89f7-95ddd74d9302","as-config-topup-api_20260310-001-D8TFP7L1",--,"SAS","High IO|100GB","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.00007","Dollar/GB/Hour","173307.000000","Second","0","0","0.33698582","0.00","0.33698582","0.00","0.00","0.00","0.33698582","0.00",--,"03/11/2026 14:24:50 GMT+08:00","03/13/2026 14:33:17 GMT+08:00","N",--,--,--,--,--,--,"48.1408333333","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-163783-0--0","Pay-per-Use","Expenditure-use","20464a9e-ef85-4c22-8bd0-1cf687d956ee","WHITELIST-SERVER",--,"GPSSD","General Purpose SSD|100GB","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.000157","Dollar/GB/Hour","2678400.000000","Second","0","0","11.6808","0.00","11.6808","0.00","0.00","0.00","11.6808","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-163783-0--0","Pay-per-Use","Expenditure-use","1e2da4d3-27d7-4b35-8a8b-413eb2a97f63","ecs-master-ssr",--,"GPSSD","General Purpose SSD|100GB","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.000157","Dollar/GB/Hour","2379348.000000","Second","0","0","10.37660099","0.00","10.37660099","0.00","0.00","0.00","10.37660099","0.00",--,"03/04/2026 11:04:12 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"660.93","Hour","0","0","3600",--,--,--,--,--,--
"Mar 2026","default","0","garudaku_topup","garudaku_topup","hws.service.type.ebs","Elastic Volume Service","hws.resource.type.volume","Volume","00301-163783-0--0","Pay-per-Use","Expenditure-use","10b8598b-9a49-4d25-854f-3bad69fb3a60","platform",--,"GPSSD","General Purpose SSD|100GB","ap-southeast-3","AP-Singapore","AZ1","Duration","Duration","0.000157","Dollar/GB/Hour","2678400.000000","Second","0","0","11.6808","0.00","11.6808","0.00","0.00","0.00","11.6808","0.00",--,"03/01/2026 00:00:00 GMT+08:00","04/01/2026 00:00:00 GMT+08:00","N",--,--,--,--,--,--,"744","Hour","0","0","3600",--,--,--,--,--,--
